id,employee_id,overtime_status,in_mode,check_in,check_out,worked_hours,overtime_hours,validated_overtime_hours,expected_hours,late_minutes,deduction_amount,display_late_minutes,is_late,missing_checkout,check_date,check_in_hour,day_of_week
13629,8,approved,manual,2026-04-08 01:57:06,2026-04-08 11:27:02,8.4989,0.4989,0.4988888888888892,7.999999999999999,0,0.00,0,0,0,2026-04-08,1.95,2
13619,27,approved,manual,2026-04-07 01:54:03,2026-04-07 11:00:00,8.0992,0.0992,0.0991666666666669,8.0,0,0.00,0,0,0,2026-04-07,1.9,1
13616,8,approved,manual,2026-04-07 00:23:03,2026-04-07 10:19:40,8.9436,0.9436,0.9436111111111107,8.0,0,0.00,0,0,0,2026-04-07,0.38333333333333336,1
13624,22,approved,manual,2026-04-07 02:00:30,2026-04-07 11:03:08,8.0439,0.0439,0.043888888888889074,8.0,0,0.00,0,0,0,2026-04-07,2.0,1
13621,12,approved,manual,2026-04-07 01:56:43,2026-04-07 11:05:59,8.1544,0.1544,0.1544444444444447,7.999999999999999,0,0.00,0,0,0,2026-04-07,1.9333333333333333,1
13617,26,approved,manual,2026-04-07 01:31:45,2026-04-07 11:12:36,8.6808,0.6808,0.6808333333333338,8.0,0,0.00,0,0,0,2026-04-07,1.5166666666666666,1
13626,7,approved,manual,2026-04-07 02:01:02,2026-04-07 11:13:36,8.2094,0.2094,0.20944444444444552,8.0,1,0.00,0.017222222222222226,1,0,2026-04-07,2.0166666666666666,1
13618,11,approved,manual,2026-04-07 01:52:15,2026-04-07 11:17:22,8.4186,0.4186,0.418611111111111,8.0,0,0.00,0,0,0,2026-04-07,1.8666666666666667,1
13623,17,approved,manual,2026-04-07 01:58:44,2026-04-07 11:17:25,8.3114,0.3114,0.3113888888888894,7.999999999999999,0,0.00,0,0,0,2026-04-07,1.9666666666666668,1
13625,18,approved,manual,2026-04-07 02:00:51,2026-04-07 11:18:13,8.2894,0.2894,0.28944444444444517,8.0,0,0.00,0,0,0,2026-04-07,2.0,1
13620,1,approved,manual,2026-04-07 01:56:37,2026-04-07 11:28:55,8.5383,0.5383,0.5383333333333336,8.0,0,0.00,0,0,0,2026-04-07,1.9333333333333333,1
13627,6,approved,manual,2026-04-07 11:12:48,2026-04-07 11:12:48,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-07,11.2,1
13622,19,approved,manual,2026-04-07 01:56:57,2026-04-07 11:30:35,8.5606,0.5606,0.5605555555555559,8.0,0,0.00,0,0,0,2026-04-07,1.9333333333333333,1
13636,6,approved,manual,2026-04-08 01:58:01,2026-04-08 01:58:01,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-08,1.9666666666666668,2
13637,1,approved,manual,2026-04-08 01:58:34,2026-04-08 07:07:36,4.1506,-3.8494,-3.849444444444444,8.0,0,0.00,0,0,0,2026-04-08,1.9666666666666668,2
13642,14,approved,manual,2026-04-08 04:42:40,2026-04-08 08:26:09,3.7247,0.0,0,3.7247222222222223,0,0.00,0,0,0,2026-04-08,4.7,2
13634,25,approved,manual,2026-04-08 01:55:13,2026-04-08 10:59:56,8.0786,0.0786,0.07861111111110945,8.000000000000002,0,0.00,0,0,0,2026-04-08,1.9166666666666665,2
13633,12,approved,manual,2026-04-08 01:53:59,2026-04-08 11:03:07,8.1522,0.1522,0.15222222222222262,8.0,0,0.00,0,0,0,2026-04-08,1.8833333333333333,2
13639,7,approved,manual,2026-04-08 02:00:38,2026-04-08 11:03:35,8.0492,0.0492,0.04916666666666691,7.999999999999999,0,0.00,0,0,0,2026-04-08,2.0,2
13630,18,approved,manual,2026-04-08 01:06:58,2026-04-08 11:04:15,8.9547,0.9547,0.9547222222222218,8.0,0,0.00,0,0,0,2026-04-08,1.1,2
13638,22,approved,manual,2026-04-08 02:00:28,2026-04-08 11:04:20,8.0644,0.0644,0.06444444444444518,7.999999999999999,0,0.00,0,0,0,2026-04-08,2.0,2
13632,27,approved,manual,2026-04-08 01:39:55,2026-04-08 11:05:07,8.42,0.42,0.4199999999999997,8.0,0,0.00,0,0,0,2026-04-08,1.65,2
13635,19,approved,manual,2026-04-08 01:57:46,2026-04-08 11:08:18,8.1756,0.1756,0.17555555555555674,8.0,0,0.00,0,0,0,2026-04-08,1.95,2
13641,2,approved,manual,2026-04-08 02:09:38,2026-04-08 11:11:46,8.0356,0.0356,0.035555555555555646,8.0,9,0.00,0.16055555555555553,1,0,2026-04-08,2.15,2
13640,17,approved,manual,2026-04-08 02:00:53,2026-04-08 11:26:55,8.4339,0.4339,0.43388888888888966,8.0,0,0.00,0,0,0,2026-04-08,2.0,2
13643,11,approved,manual,2026-04-08 05:58:03,2026-04-08 11:27:12,5.4533,-2.5467,-2.546666666666667,8.0,58,0.00,0.9674999999999999,1,0,2026-04-08,5.966666666666667,2
13631,26,approved,manual,2026-04-08 01:36:15,2026-04-08 11:27:17,8.8506,0.8506,0.8505555555555555,8.0,0,0.00,0,0,0,2026-04-08,1.6,2
13650,28,approved,manual,2026-04-09 01:51:50,2026-04-09 11:00:00,8.1361,0.1361,0.1361111111111118,7.999999999999999,0,0.00,0,0,0,2026-04-09,1.85,3
13659,14,approved,manual,2026-04-09 04:54:26,2026-04-09 04:54:26,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-09,4.9,3
13653,26,approved,manual,2026-04-09 01:53:59,2026-04-09 11:10:25,8.2739,0.2739,0.27388888888888957,7.999999999999999,0,0.00,0,0,0,2026-04-09,1.8833333333333333,3
13652,25,approved,manual,2026-04-09 01:53:43,2026-04-09 11:02:05,8.1394,0.1394,0.13944444444444437,8.0,0,0.00,0,0,0,2026-04-09,1.8833333333333333,3
13656,22,approved,manual,2026-04-09 02:01:45,2026-04-09 11:03:36,8.0308,0.0308,0.030833333333333816,8.0,1,0.00,0.029166666666666667,1,0,2026-04-09,2.0166666666666666,3
13646,8,approved,manual,2026-04-09 01:23:05,2026-04-09 11:04:44,8.6942,0.6942,0.6941666666666674,7.999999999999998,0,0.00,0,0,0,2026-04-09,1.3833333333333333,3
13657,7,approved,manual,2026-04-09 02:05:04,2026-04-09 11:07:35,8.0419,0.0419,0.04194444444444236,8.000000000000002,5,0.00,0.08444444444444445,1,0,2026-04-09,2.0833333333333335,3
13649,12,approved,manual,2026-04-09 01:49:55,2026-04-09 11:08:28,8.3092,0.3092,0.3091666666666668,7.999999999999999,0,0.00,0,0,0,2026-04-09,1.8166666666666667,3
13648,1,approved,manual,2026-04-09 01:48:32,2026-04-09 11:08:35,8.3342,0.3342,0.33416666666666683,8.0,0,0.00,0,0,0,2026-04-09,1.8,3
13647,19,approved,manual,2026-04-09 01:42:08,2026-04-09 11:09:25,8.4547,0.4547,0.4547222222222223,7.999999999999999,0,0.00,0,0,0,2026-04-09,1.7,3
13644,11,approved,manual,2026-04-09 00:54:09,2026-04-09 11:10:08,9.2664,1.2664,1.2663888888888888,8.0,0,0.00,0,0,0,2026-04-09,0.9,3
13654,17,approved,manual,2026-04-09 01:58:34,2026-04-09 11:10:11,8.1936,0.1936,0.19361111111111048,8.0,0,0.00,0,0,0,2026-04-09,1.9666666666666668,3
13655,6,approved,manual,2026-04-09 01:59:56,2026-04-09 11:10:20,8.1733,0.1733,0.17333333333333287,8.000000000000002,0,0.00,0,0,0,2026-04-09,1.9833333333333334,3
13651,27,approved,manual,2026-04-09 01:52:00,2026-04-09 11:13:04,8.3511,0.3511,0.35111111111111026,8.0,0,0.00,0,0,0,2026-04-09,1.8666666666666667,3
13658,2,approved,manual,2026-04-09 02:05:21,2026-04-09 11:18:11,8.2139,0.2139,0.21388888888888855,8.0,5,0.00,0.08916666666666666,1,0,2026-04-09,2.0833333333333335,3
13645,18,approved,manual,2026-04-09 01:22:17,2026-04-09 11:28:41,9.1067,1.1067,1.1066666666666674,8.0,0,0.00,0,0,0,2026-04-09,1.3666666666666667,3
13662,11,approved,manual,2026-04-10 00:43:45,2026-04-10 00:43:45,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-10,0.7166666666666667,4
13664,26,approved,manual,2026-04-10 01:35:24,2026-04-10 01:35:24,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-10,1.5833333333333335,4
13666,17,approved,manual,2026-04-10 01:51:48,2026-04-10 13:05:06,10.2217,2.2217,2.2216666666666667,7.999999999999999,0,0.00,0,0,0,2026-04-10,1.85,4
13668,12,approved,manual,2026-04-10 01:57:32,2026-04-10 01:57:32,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-10,1.95,4
13675,14,approved,manual,2026-04-10 14:51:42,2026-04-10 15:57:38,1.0989,0.0,0,1.0988888888888888,0,0.00,0,0,0,2026-04-10,14.85,4
13667,25,approved,manual,2026-04-10 01:56:29,2026-04-10 10:59:52,8.0564,0.0564,0.05638888888888834,8.000000000000002,0,0.00,0,0,0,2026-04-10,1.9333333333333333,4
13684,19,approved,manual,2026-04-20 01:50:00,2026-04-20 01:50:00,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-20,1.8333333333333335,0
13670,7,approved,manual,2026-04-10 02:00:48,2026-04-10 11:00:53,8.0014,0.0,0,8.001388888888888,0,0.00,0,0,0,2026-04-10,2.0,4
13663,18,approved,manual,2026-04-10 01:25:54,2026-04-10 11:01:11,8.5881,0.5881,0.5880555555555554,8.0,0,0.00,0,0,0,2026-04-10,1.4166666666666667,4
13671,22,approved,manual,2026-04-10 02:01:04,2026-04-10 11:01:30,8.0072,0.0072,0.007222222222224202,7.999999999999997,1,0.00,0.017777777777777778,1,0,2026-04-10,2.0166666666666666,4
13665,27,approved,manual,2026-04-10 01:41:19,2026-04-10 11:02:11,8.3478,0.3478,0.3477777777777778,7.999999999999999,0,0.00,0,0,0,2026-04-10,1.6833333333333333,4
13673,1,approved,manual,2026-04-10 02:28:20,2026-04-10 11:10:48,7.7078,-0.2922,-0.29222222222222144,7.999999999999999,28,0.00,0.4722222222222222,1,0,2026-04-10,2.466666666666667,4
13672,2,approved,manual,2026-04-10 02:13:16,2026-04-10 11:15:39,8.0397,0.0397,0.03972222222222191,8.0,13,0.00,0.22111111111111112,1,0,2026-04-10,2.216666666666667,4
13674,6,approved,manual,2026-04-10 11:05:06,2026-04-10 11:05:06,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-10,11.083333333333334,4
13669,19,approved,manual,2026-04-10 02:00:04,2026-04-10 12:24:35,9.4086,1.4086,1.4086111111111124,8.0,0,0.00,0,0,0,2026-04-10,2.0,4
13689,22,approved,manual,2026-04-20 01:59:42,2026-04-20 11:05:21,8.0942,0.0942,0.0941666666666664,8.0,0,0.00,0,0,0,2026-04-20,1.9833333333333334,0
13688,17,approved,manual,2026-04-20 01:57:40,2026-04-20 11:06:19,8.1442,0.1442,0.14416666666666716,8.0,0,0.00,0,0,0,2026-04-20,1.95,0
13687,26,approved,manual,2026-04-20 01:55:59,2026-04-20 11:06:34,8.1764,0.1764,0.17638888888888887,8.0,0,0.00,0,0,0,2026-04-20,1.9166666666666665,0
13695,32,approved,manual,2026-04-20 01:50:00,2026-04-20 11:08:02,8.3006,0.3006,0.30055555555555613,8.0,0,0.00,0,0,0,2026-04-20,1.8333333333333335,0
13694,34,approved,manual,2026-04-20 01:50:00,2026-04-20 11:07:57,8.2992,0.2992,0.29916666666666636,8.0,0,0.00,0,0,0,2026-04-20,1.8333333333333335,0
13660,8,approved,manual,2026-04-10 01:31:26,2026-04-10 01:32:26,0.0167,-7.9833,-7.983333333333333,8.0,0,0.00,0,0,0,2026-04-10,1.5166666666666666,4
13681,28,approved,manual,2026-04-20 01:51:26,2026-04-20 11:10:03,8.3103,0.3103,0.31027777777777793,7.999999999999999,0,0.00,0,0,0,2026-04-20,1.85,0
13677,1,approved,systray,2026-04-16 02:00:00,2026-04-16 11:00:00,8.0,0.0,0,8.0,0,0.00,0,0,0,2026-04-16,2.0,3
13676,28,approved,manual,2026-04-16 01:30:33,2026-04-16 15:12:54,12.7058,4.7058,4.7058333333333335,7.999999999999999,0,0.00,0,0,0,2026-04-16,1.5,3
13679,1,approved,systray,2026-04-17 02:01:04,2026-04-17 11:08:20,8.1211,0.1211,0.12111111111111164,7.999999999999999,1,0.00,0.017777777777777778,1,0,2026-04-17,2.0166666666666666,4
13706,26,approved,manual,2026-04-21 02:01:39,2026-04-21 11:13:45,8.2017,0.2017,0.2016666666666668,7.999999999999999,1,0.00,0.0275,1,0,2026-04-21,2.0166666666666666,1
13693,33,approved,manual,2026-04-20 01:50:00,2026-04-20 11:07:53,8.2981,0.2981,0.2980555555555541,8.000000000000002,0,0.00,0,0,0,2026-04-20,1.8333333333333335,0
13710,2,approved,manual,2026-04-21 02:04:26,2026-04-21 11:29:53,8.4242,0.4242,0.4241666666666667,8.0,4,0.00,0.07388888888888889,1,0,2026-04-21,2.066666666666667,1
13700,17,approved,manual,2026-04-21 01:53:36,2026-04-21 11:29:59,8.6064,0.6064,0.6063888888888886,8.0,0,0.00,0,0,0,2026-04-21,1.8833333333333333,1
13712,8,approved,manual,2026-04-21 11:12:34,2026-04-21 11:12:34,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-21,11.2,1
13707,18,approved,manual,2026-04-21 02:03:45,2026-04-21 11:30:37,8.4478,0.4478,0.44777777777777783,8.0,3,0.00,0.0625,1,0,2026-04-21,2.05,1
13680,11,approved,manual,2026-04-20 01:44:27,2026-04-20 11:06:30,8.3675,0.3675,0.3674999999999995,8.0,0,0.00,0,0,0,2026-04-20,1.7333333333333334,0
13685,1,approved,manual,2026-04-20 01:50:46,2026-04-20 11:07:41,8.2819,0.2819,0.2819444444444449,8.0,0,0.00,0,0,0,2026-04-20,1.8333333333333335,0
13686,7,approved,manual,2026-04-20 01:55:31,2026-04-20 11:08:15,8.2122,0.2122,0.2122222222222232,7.999999999999998,0,0.00,0,0,0,2026-04-20,1.9166666666666665,0
13682,8,approved,manual,2026-04-20 01:56:35,2026-04-20 11:09:36,8.2169,0.2169,0.2169444444444446,7.999999999999999,0,0.00,0,0,0,2026-04-20,1.9333333333333333,0
13683,27,approved,manual,2026-04-20 01:49:57,2026-04-20 11:10:49,8.3478,0.3478,0.3477777777777778,7.999999999999999,0,0.00,0,0,0,2026-04-20,1.8166666666666667,0
13691,12,approved,manual,2026-04-20 02:05:29,2026-04-20 11:11:12,8.0953,0.0953,0.09527777777777849,7.999999999999999,5,0.00,0.0913888888888889,1,0,2026-04-20,2.0833333333333335,0
13690,18,approved,manual,2026-04-20 02:03:49,2026-04-20 11:17:31,8.2283,0.2283,0.22833333333333378,8.0,3,0.00,0.06361111111111112,1,0,2026-04-20,2.05,0
13714,11,approved,manual,2026-04-22 00:55:58,2026-04-22 12:51:19,10.9225,2.9225,2.9225000000000003,7.999999999999999,0,0.00,0,0,0,2026-04-22,0.9166666666666666,2
13711,12,approved,manual,2026-04-21 05:32:10,2026-04-21 11:03:11,5.0531,-2.9469,-2.9469444444444446,8.0,0,0.00,0,0,0,2026-04-21,5.533333333333333,1
13692,2,approved,manual,2026-04-20 06:11:35,2026-04-20 11:10:29,4.9817,-3.0183,-3.0183333333333335,8.0,0,0.00,0,0,0,2026-04-20,6.183333333333334,0
13678,28,approved,manual,2026-04-17 01:37:15,2026-04-17 11:00:00,8.3792,0.3792,0.37916666666666565,8.0,0,0.00,0,0,0,2026-04-17,1.6166666666666667,4
13720,12,approved,manual,2026-04-22 01:51:49,2026-04-22 01:51:49,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-22,1.85,2
13661,28,approved,manual,2026-04-10 01:47:44,2026-04-10 11:00:00,8.2044,0.2044,0.20444444444444465,8.0,0,0.00,0,0,0,2026-04-10,1.7833333333333332,4
13704,6,approved,manual,2026-04-21 01:59:33,2026-04-21 14:34:32,11.5831,3.5831,3.5830555555555557,8.0,0,0.00,0,0,0,2026-04-21,1.9833333333333334,1
13697,11,approved,manual,2026-04-21 01:43:02,2026-04-21 14:34:43,11.8614,3.8614,3.8613888888888903,7.999999999999999,0,0.00,0,0,0,2026-04-21,1.7166666666666668,1
13713,8,approved,manual,2026-04-22 01:30:47,2026-04-22 11:04:45,8.5661,0.5661,0.5661111111111105,8.0,0,0.00,0,0,0,2026-04-22,1.5,2
13696,28,approved,manual,2026-04-21 01:52:28,2026-04-21 11:14:42,8.3706,0.3706,0.37055555555555575,7.999999999999999,0,0.00,0,0,0,2026-04-21,1.8666666666666667,1
13729,1,approved,manual,2026-04-22 05:54:57,2026-04-22 11:10:57,5.1825,-2.8175,-2.8175,8.0,0,0.00,0,0,0,2026-04-22,5.9,2
13701,7,approved,manual,2026-04-21 01:55:47,2026-04-21 11:03:16,8.1247,0.1247,0.1247222222222228,8.0,0,0.00,0,0,0,2026-04-21,1.9166666666666665,1
13703,1,approved,manual,2026-04-21 01:56:44,2026-04-21 11:04:26,8.1283,0.1283,0.12833333333333433,7.999999999999999,0,0.00,0,0,0,2026-04-21,1.9333333333333333,1
13705,22,approved,manual,2026-04-21 02:00:11,2026-04-21 11:05:28,8.0881,0.0881,0.08805555555555546,8.0,0,0.00,0,0,0,2026-04-21,2.0,1
13702,19,approved,manual,2026-04-21 01:56:21,2026-04-21 11:06:33,8.17,0.17,0.16999999999999976,8.0,0,0.00,0,0,0,2026-04-21,1.9333333333333333,1
13699,32,approved,manual,2026-04-21 01:52:01,2026-04-21 11:06:39,8.2439,0.2439,0.24388888888888977,8.0,0,0.00,0,0,0,2026-04-21,1.8666666666666667,1
13708,33,approved,manual,2026-04-21 02:03:58,2026-04-21 11:06:43,8.0458,0.0458,0.045833333333332796,8.0,3,0.00,0.0661111111111111,1,0,2026-04-21,2.05,1
13698,27,approved,manual,2026-04-21 01:46:50,2026-04-21 11:07:50,8.35,0.35,0.3499999999999998,8.0,0,0.00,0,0,0,2026-04-21,1.7666666666666666,1
13709,34,approved,manual,2026-04-21 02:04:04,2026-04-21 11:08:16,8.07,0.07,0.07000000000000024,8.0,4,0.00,0.06777777777777777,1,0,2026-04-21,2.066666666666667,1
13725,22,approved,manual,2026-04-22 01:59:47,2026-04-22 11:05:16,8.0914,0.0914,0.09138888888888949,7.999999999999998,0,0.00,0,0,0,2026-04-22,1.9833333333333334,2
13724,6,approved,manual,2026-04-22 01:57:05,2026-04-22 11:08:12,8.1853,0.1853,0.1852777777777776,8.0,0,0.00,0,0,0,2026-04-22,1.95,2
13727,2,approved,manual,2026-04-22 02:12:41,2026-04-22 11:16:49,8.0689,0.0689,0.06888888888888926,8.0,12,0.00,0.2113888888888889,1,0,2026-04-22,2.2,2
13728,17,approved,manual,2026-04-22 02:18:10,2026-04-22 11:23:00,8.0806,0.0806,0.08055555555555607,8.0,18,0.00,0.3027777777777778,1,0,2026-04-22,2.3,2
13726,18,approved,manual,2026-04-22 02:04:13,2026-04-22 12:51:11,9.7828,1.7828,1.7827777777777793,7.999999999999998,4,0.00,0.07027777777777779,1,0,2026-04-22,2.066666666666667,2
13719,27,approved,manual,2026-04-22 01:50:37,2026-04-22 11:02:41,8.2011,0.2011,0.20111111111111155,7.999999999999999,0,0.00,0,0,0,2026-04-22,1.8333333333333335,2
13721,34,approved,manual,2026-04-22 01:54:06,2026-04-22 11:03:09,8.1508,0.1508,0.1508333333333331,8.0,0,0.00,0,0,0,2026-04-22,1.9,2
13722,33,approved,manual,2026-04-22 01:54:11,2026-04-22 11:03:13,8.1506,0.1506,0.15055555555555544,8.0,0,0.00,0,0,0,2026-04-22,1.9,2
13717,32,approved,manual,2026-04-22 01:47:55,2026-04-22 11:03:30,8.2597,0.2597,0.25972222222222296,8.0,0,0.00,0,0,0,2026-04-22,1.7833333333333332,2
13723,7,approved,manual,2026-04-22 01:55:57,2026-04-22 11:05:05,8.1522,0.1522,0.15222222222222262,8.0,0,0.00,0,0,0,2026-04-22,1.9166666666666665,2
13718,19,approved,manual,2026-04-22 01:50:26,2026-04-22 11:10:35,8.3358,0.3358,0.3358333333333332,8.0,0,0.00,0,0,0,2026-04-22,1.8333333333333335,2
13716,28,approved,manual,2026-04-22 01:45:24,2026-04-22 11:12:13,8.4469,0.4469,0.44694444444444387,8.0,0,0.00,0,0,0,2026-04-22,1.75,2
13715,26,approved,manual,2026-04-22 01:43:25,2026-04-22 11:23:20,8.6653,0.6653,0.6652777777777775,8.0,0,0.00,0,0,0,2026-04-22,1.7166666666666668,2
13740,6,approved,manual,2026-04-23 01:58:14,2026-04-23 11:24:09,8.4319,0.4319,0.4319444444444447,7.999999999999999,0,0.00,0,0,0,2026-04-23,1.9666666666666668,3
13746,2,approved,manual,2026-04-23 02:06:23,2026-04-23 02:06:23,0.0,0.0,0,0.0,6,0.00,0.1063888888888889,1,0,2026-04-23,2.1,3
13734,19,approved,manual,2026-04-23 01:53:55,2026-04-23 11:20:01,8.435,0.435,0.4350000000000009,8.0,0,0.00,0,0,0,2026-04-23,1.8833333333333333,3
13735,17,approved,manual,2026-04-23 01:54:25,2026-04-23 11:21:32,8.4519,0.4519,0.45194444444444537,8.0,0,0.00,0,0,0,2026-04-23,1.9,3
13742,26,approved,manual,2026-04-23 02:00:17,2026-04-23 11:44:24,8.7353,0.7353,0.7352777777777776,8.0,0,0.00,0,0,0,2026-04-23,2.0,3
13732,27,approved,manual,2026-04-23 01:50:57,2026-04-23 11:45:20,8.9064,0.9064,0.90638888888889,7.999999999999999,0,0.00,0,0,0,2026-04-23,1.8333333333333335,3
13750,26,approved,manual,2026-04-24 01:50:50,2026-04-24 01:50:50,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-24,1.8333333333333335,4
13737,11,approved,manual,2026-04-23 01:55:14,2026-04-23 13:29:28,10.5706,2.5706,2.570555555555555,8.0,0,0.00,0,0,0,2026-04-23,1.9166666666666665,3
13745,18,approved,manual,2026-04-23 02:06:12,2026-04-23 13:29:34,10.3894,2.3894,2.389444444444445,8.0,6,0.00,0.10333333333333333,1,0,2026-04-23,2.1,3
13741,22,approved,manual,2026-04-23 01:58:52,2026-04-23 11:03:21,8.0747,0.0747,0.07472222222222191,8.0,0,0.00,0,0,0,2026-04-23,1.9666666666666668,3
13744,34,approved,manual,2026-04-23 02:00:35,2026-04-23 11:03:57,8.0561,0.0561,0.0561111111111109,8.0,0,0.00,0,0,0,2026-04-23,2.0,3
13743,33,approved,manual,2026-04-23 02:00:23,2026-04-23 11:04:02,8.0608,0.0608,0.060833333333333385,8.0,0,0.00,0,0,0,2026-04-23,2.0,3
13733,32,approved,manual,2026-04-23 01:53:41,2026-04-23 11:04:05,8.1733,0.1733,0.17333333333333287,8.000000000000002,0,0.00,0,0,0,2026-04-23,1.8833333333333333,3
13738,1,approved,manual,2026-04-23 01:56:25,2026-04-23 11:04:22,8.1325,0.1325,0.13250000000000095,7.999999999999999,0,0.00,0,0,0,2026-04-23,1.9333333333333333,3
13739,7,approved,manual,2026-04-23 01:57:05,2026-04-23 11:04:42,8.1269,0.1269,0.12694444444444505,7.999999999999999,0,0.00,0,0,0,2026-04-23,1.95,3
13736,12,approved,manual,2026-04-23 01:54:47,2026-04-23 11:07:55,8.2189,0.2189,0.21888888888888894,8.0,0,0.00,0,0,0,2026-04-23,1.9,3
13755,6,approved,manual,2026-04-24 01:58:01,2026-04-24 14:40:17,11.7044,3.7044,3.704444444444443,8.000000000000002,0,0.00,0,0,0,2026-04-24,1.9666666666666668,4
13760,17,approved,manual,2026-04-24 02:09:12,2026-04-24 14:43:07,11.5653,3.5653,3.565277777777777,8.000000000000002,9,0.00,0.15333333333333332,1,0,2026-04-24,2.15,4
13748,11,approved,manual,2026-04-24 01:45:31,2026-04-24 14:45:31,12.0,4.0,4.000000000000001,7.999999999999999,0,0.00,0,0,0,2026-04-24,1.75,4
13756,1,approved,manual,2026-04-24 01:58:14,2026-04-24 11:00:00,8.0294,0.0294,0.029444444444444613,7.999999999999999,0,0.00,0,0,0,2026-04-24,1.9666666666666668,4
13749,27,approved,manual,2026-04-24 01:46:47,2026-04-24 11:00:00,8.2203,0.2203,0.220277777777778,8.0,0,0.00,0,0,0,2026-04-24,1.7666666666666666,4
13758,7,approved,manual,2026-04-24 01:59:22,2026-04-24 11:00:00,8.0106,0.0106,0.010555555555555833,8.0,0,0.00,0,0,0,2026-04-24,1.9833333333333334,4
13731,28,approved,manual,2026-04-23 01:47:19,2026-04-23 11:11:58,8.4108,0.4108,0.4108333333333341,7.999999999999998,0,0.00,0,0,0,2026-04-23,1.7833333333333332,3
13730,8,approved,manual,2026-04-23 00:56:57,2026-04-23 11:31:04,9.5686,1.5686,1.568611111111112,7.999999999999998,0,0.00,0,0,0,2026-04-23,0.9333333333333333,3
13762,2,approved,manual,2026-04-24 02:21:04,2026-04-24 14:42:22,11.355,3.355,3.3550000000000018,7.999999999999998,21,0.00,0.3511111111111111,1,0,2026-04-24,2.35,4
13757,22,approved,manual,2026-04-24 01:58:23,2026-04-24 11:12:47,8.24,0.24,0.23999999999999946,8.0,0,0.00,0,0,0,2026-04-24,1.9666666666666668,4
13752,33,approved,manual,2026-04-24 01:55:48,2026-04-24 11:22:23,8.4431,0.4431,0.44305555555555665,8.0,0,0.00,0,0,0,2026-04-24,1.9166666666666665,4
13753,34,approved,manual,2026-04-24 01:55:56,2026-04-24 11:22:28,8.4422,0.4422,0.4422222222222216,8.0,0,0.00,0,0,0,2026-04-24,1.9166666666666665,4
13759,32,approved,manual,2026-04-24 02:01:15,2026-04-24 11:23:15,8.3667,0.3667,0.3666666666666655,8.000000000000002,1,0.00,0.020833333333333332,1,0,2026-04-24,2.0166666666666666,4
13751,12,approved,manual,2026-04-24 01:51:53,2026-04-24 11:26:47,8.5817,0.5817,0.5816666666666677,7.999999999999999,0,0.00,0,0,0,2026-04-24,1.85,4
13747,28,approved,manual,2026-04-24 01:36:45,2026-04-24 11:29:55,8.8861,0.8861,0.8861111111111116,7.999999999999999,0,0.00,0,0,0,2026-04-24,1.6,4
13754,19,approved,manual,2026-04-24 01:57:16,2026-04-24 11:29:59,8.5453,0.5453,0.5452777777777793,7.999999999999999,0,0.00,0,0,0,2026-04-24,1.95,4
13761,18,approved,manual,2026-04-24 02:12:31,2026-04-24 11:30:02,8.2919,0.2919,0.29194444444444484,8.0,12,0.00,0.20861111111111114,1,0,2026-04-24,2.2,4
13763,8,approved,manual,2026-04-24 13:54:05,2026-04-24 13:54:05,0.0,0.0,0,0.0,0,0.00,0,0,0,2026-04-24,13.9,4
13773,6,approved,manual,2026-04-27 01:58:52,2026-04-27 11:11:38,8.2128,0.2128,0.2127777777777779,7.999999999999999,0,0.00,0,0,0,2026-04-27,1.9666666666666668,0
13777,1,approved,manual,2026-04-27 02:00:46,2026-04-27 11:16:07,8.2558,0.2558,0.25583333333333313,8.0,0,0.00,0,0,0,2026-04-27,2.0,0
13768,17,approved,manual,2026-04-27 01:52:36,2026-04-27 11:20:00,8.4567,0.4567,0.45666666666666694,8.0,0,0.00,0,0,0,2026-04-27,1.8666666666666667,0
13765,8,approved,manual,2026-04-27 02:13:45,2026-04-27 11:20:54,8.1192,0.1192,0.11916666666666828,7.999999999999998,13,0.00,0.22916666666666666,1,0,2026-04-27,2.216666666666667,0
13774,19,approved,manual,2026-04-27 01:59:06,2026-04-27 11:32:00,8.5483,0.5483,0.5483333333333335,8.0,0,0.00,0,0,0,2026-04-27,1.9833333333333334,0
13778,18,approved,manual,2026-04-27 02:08:19,2026-04-27 12:04:59,8.9444,0.9444,0.944444444444444,8.0,8,0.00,0.1386111111111111,1,0,2026-04-27,2.1333333333333333,0
13769,27,approved,manual,2026-04-27 01:54:15,2026-04-27 12:05:03,9.18,1.18,1.18,8.0,0,0.00,0,0,0,2026-04-27,1.9,0
13767,12,approved,manual,2026-04-27 01:49:15,2026-04-27 12:05:40,9.2736,1.2736,1.2736111111111112,7.999999999999999,0,0.00,0,0,0,2026-04-27,1.8166666666666667,0
