id,employee_id,create_uid,write_uid,date,adjustment,create_date,write_date,duration,duration_real
6675,10,2,2,2023-10-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-1.2497222222222222,-1.2497222222222222
6676,19,2,2,2023-10-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6677,16,2,2,2023-10-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.20638888888888918,-0.20638888888888918
6678,18,2,2,2023-10-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.20972222222222214,0.20972222222222214
6679,2,2,2,2023-10-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.09222222222222243,0.09222222222222243
6680,20,2,2,2023-10-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.09333333333333282,0.09333333333333371
6681,19,2,2,2023-10-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6988888888888891,0.698888888888888
6682,10,2,2,2023-10-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.06361111111111128,-0.06361111111111128
6683,1,2,2,2023-10-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.47666666666666613,0.47666666666666657
6684,2,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.458333333333333,1.458333333333334
6685,20,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6658333333333335,0.6658333333333335
6686,1,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8947222222222226,0.8947222222222226
6687,10,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.1936111111111112,1.1936111111111103
6688,16,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.3363888888888882,-0.33638888888888907
6689,19,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,2.3999999999999995,2.4000000000000004
6690,3,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6691,18,2,2,2023-10-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.5447222222222221,-0.5447222222222221
6692,16,2,2,2023-10-11,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.2747222222222225,1.2747222222222216
6693,18,2,2,2023-10-11,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.3241666666666667,0.3241666666666667
6694,2,2,2,2023-10-11,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.09999999999999964,0.09999999999999964
6695,20,2,2,2023-10-11,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.14499999999999957,0.14499999999999957
6696,10,2,2,2023-10-11,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.14583333333333304,-0.14583333333333304
6697,19,2,2,2023-10-11,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.3188888888888888,-0.318888888888889
6698,1,2,2,2023-10-11,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-3.1355555555555554,-3.1355555555555554
6699,3,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,2.8716666666666666,2.871666666666666
6700,16,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.031111111111110645,-0.031111111111111533
6701,18,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.1236111111111109,0.12361111111111178
6702,1,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.07194444444444412,-0.07194444444444414
6703,20,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.07166666666666721,-0.07166666666666632
6704,2,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.06944444444444464,-0.06944444444444464
6705,10,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.08277777777777828,-0.0827777777777774
6706,19,2,2,2023-10-12,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.2633333333333339,-0.26333333333333364
6707,1,2,2,2023-10-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,5.778611111111111,5.778611111111111
6708,19,2,2,2023-10-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,6.057222222222222,6.057222222222222
6709,16,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.3777777777777782,0.3777777777777782
6710,3,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6711,18,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.36944444444444446,0.3694444444444436
6712,1,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.020277777777777728,-0.020277777777777395
6713,10,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.20194444444444493,0.20194444444444493
6714,20,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.011111111111111072,-0.011111111111111072
6715,2,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-3.7172222222222224,-3.7172222222222224
6716,19,2,2,2023-10-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6717,16,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.1977777777777776,-0.1977777777777776
6718,18,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.4144444444444444,0.4144444444444453
6719,10,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.3711111111111105,0.3711111111111105
6720,20,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.06444444444444475,-0.06444444444444475
6721,1,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.1277777777777776,-0.1277777777777782
6722,19,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.1549999999999993,-0.15500000000000025
6723,2,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.18972222222222257,0.18972222222222257
6724,3,2,2,2023-10-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6725,16,2,2,2023-10-18,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.007777777777778105,-0.007777777777778105
6726,18,2,2,2023-10-18,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.11749999999999972,0.11749999999999972
6727,2,2,2,2023-10-18,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.44222222222222296,0.44222222222222207
6728,1,2,2,2023-10-18,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.07555555555555543,0.07555555555555493
6729,10,2,2,2023-10-18,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.3874999999999993,0.3874999999999993
6730,20,2,2,2023-10-18,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.09972222222222182,-0.09972222222222182
6731,19,2,2,2023-10-18,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.22722222222222221,-0.22722222222222221
6732,16,2,2,2023-10-19,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.15166666666666728,0.15166666666666728
6733,18,2,2,2023-10-19,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7983333333333338,0.7983333333333338
6734,2,2,2,2023-10-19,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7902777777777779,0.7902777777777779
6735,20,2,2,2023-10-19,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.02833333333333332,0.02833333333333421
6736,10,2,2,2023-10-19,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6737,19,2,2,2023-10-19,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.4291666666666669,-0.42916666666666625
6738,18,2,2,2023-10-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.2744444444444438,0.2744444444444447
6739,16,2,2,2023-10-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6740,20,2,2,2023-10-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.013888888888888395,0.013888888888889284
6741,2,2,2,2023-10-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.07083333333333375,-0.07083333333333375
6742,1,2,2,2023-10-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.8388888888888886,-0.8388888888888886
6743,10,2,2,2023-10-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6744,3,2,2,2023-10-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6745,18,2,2,2023-10-24,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5661111111111108,0.5661111111111108
6746,16,2,2,2023-10-24,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.08611111111111036,0.08611111111111036
6747,1,2,2,2023-10-24,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.25666666666666615,0.25666666666666593
6748,20,2,2,2023-10-24,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6749,19,2,2,2023-10-24,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.0466666666666673,0.046666666666666856
6750,2,2,2,2023-10-24,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.04472222222222211,-0.04472222222222211
6751,16,2,2,2023-10-25,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.08888888888888857,0.08888888888888857
6752,18,2,2,2023-10-25,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.2819444444444441,0.281944444444445
6753,20,2,2,2023-10-25,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.09027777777777768,0.09027777777777857
6754,1,2,2,2023-10-25,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.058333333333333626,0.05833333333333357
6755,2,2,2,2023-10-25,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.04249999999999954,0.042500000000000426
6756,19,2,2,2023-10-25,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.04500000000000026,-0.04499999999999993
6757,18,2,2,2023-10-26,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7772222222222229,0.7772222222222229
6758,16,2,2,2023-10-26,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.048333333333332895,0.04833333333333378
6759,1,2,2,2023-10-26,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,3.4516666666666658,3.451666666666666
6760,2,2,2,2023-10-26,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.44194444444444425,0.44194444444444514
6761,20,2,2,2023-10-26,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.05666666666666664,0.05666666666666664
6762,19,2,2,2023-10-26,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,3.067500000000001,3.067500000000001
6763,16,2,2,2023-10-27,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.017777777777777892,0.017777777777777004
6764,18,2,2,2023-10-27,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.3816666666666668,0.38166666666666593
6765,1,2,2,2023-10-27,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.339722222222223,1.339722222222223
6766,2,2,2,2023-10-27,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.019166666666666998,-0.019166666666666998
6767,20,2,2,2023-10-27,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.2538888888888886,-0.2538888888888886
6768,19,2,2,2023-10-27,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6769,10,2,2,2023-10-27,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.0175,1.0175
6770,16,2,2,2023-10-30,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9533333333333331,0.9533333333333331
6771,18,2,2,2023-10-30,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9402777777777782,0.9402777777777782
6772,10,2,2,2023-10-30,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8961111111111109,0.8961111111111109
6773,2,2,2,2023-10-30,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6952777777777781,0.6952777777777772
6774,20,2,2,2023-10-30,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6775,19,2,2,2023-10-30,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.02222222222222142,-0.022222222222222143
6776,1,2,2,2023-10-30,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.05500000000000044,-0.054999999999999716
6777,16,2,2,2023-10-31,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.0119444444444445,1.0119444444444436
6778,18,2,2,2023-10-31,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9186111111111108,0.9186111111111117
6779,20,2,2,2023-10-31,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.674722222222222,0.674722222222222
6780,1,2,2,2023-10-31,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.4605555555555564,0.4605555555555547
6781,2,2,2,2023-10-31,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6030555555555557,0.6030555555555548
6782,10,2,2,2023-10-31,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5630555555555556,0.5630555555555556
6783,19,2,2,2023-10-31,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.22666666666666702,0.22666666666666657
6784,18,2,2,2023-11-01,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9613888888888891,0.9613888888888891
6785,16,2,2,2023-11-01,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8211111111111107,0.8211111111111116
6786,20,2,2,2023-11-01,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6269444444444447,0.6269444444444439
6787,2,2,2,2023-11-01,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5622222222222222,0.5622222222222231
6788,19,2,2,2023-11-01,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6761111111111111,0.676111111111112
6789,1,2,2,2023-11-01,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.34027777777777846,-0.3402777777777777
6790,10,2,2,2023-11-01,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.08888888888888857,-0.08888888888888857
6791,16,2,2,2023-11-02,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9441666666666668,0.9441666666666659
6792,18,2,2,2023-11-02,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9133333333333331,0.913333333333334
6793,1,2,2,2023-11-02,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.338611111111112,0.33861111111111164
6794,20,2,2,2023-11-02,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6705555555555556,0.6705555555555556
6795,19,2,2,2023-11-02,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.16444444444444362,0.16444444444444528
6796,2,2,2,2023-11-02,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5113888888888889,0.511388888888888
6797,10,2,2,2023-11-02,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.37722222222222257,0.37722222222222257
6798,16,2,2,2023-11-03,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.5502777777777776,1.5502777777777776
6799,18,2,2,2023-11-03,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6691666666666665,0.6691666666666674
6800,2,2,2,2023-11-03,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-4.855555555555556,-4.855555555555556
6801,20,2,2,2023-11-03,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6177777777777775,0.6177777777777784
6802,19,2,2,2023-11-03,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.2666666666666674,-0.2666666666666666
6803,10,2,2,2023-11-03,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.4436111111111112,0.4436111111111103
6804,3,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6805,18,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7761111111111108,0.7761111111111116
6806,10,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7750000000000004,0.7750000000000004
6807,1,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.23055555555555474,0.23055555555555607
6808,16,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6924999999999999,0.6925000000000008
6809,2,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.610555555555556,0.6105555555555551
6810,20,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6027777777777779,0.6027777777777779
6811,19,2,2,2023-11-06,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.3122222222222216,0.31222222222222307
6812,16,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.0888888888888886,1.0888888888888886
6813,18,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9122222222222218,0.9122222222222227
6814,20,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6913888888888886,0.6913888888888895
6815,2,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5877777777777782,0.5877777777777773
6816,19,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.0863888888888894,0.08638888888888907
6817,1,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.3936111111111117,-0.39361111111111136
6818,10,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.4194444444444452,0.4194444444444443
6819,3,2,2,2023-11-07,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6820,16,2,2,2023-11-08,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9205555555555556,0.9205555555555556
6821,20,2,2,2023-11-08,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6600000000000001,0.6600000000000001
6822,1,2,2,2023-11-08,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.12638888888888883,0.12638888888888822
6823,2,2,2,2023-11-08,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6361111111111111,0.6361111111111111
6824,10,2,2,2023-11-08,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6247222222222222,0.6247222222222231
6825,18,2,2,2023-11-08,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5777777777777775,0.5777777777777775
6826,19,2,2,2023-11-08,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.12055555555555608,-0.12055555555555575
6827,16,2,2,2023-11-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9369444444444444,0.9369444444444444
6828,2,2,2,2023-11-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6830555555555557,0.6830555555555549
6829,20,2,2,2023-11-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6658333333333335,0.6658333333333335
6830,19,2,2,2023-11-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.24361111111111067,0.243611111111111
6831,18,2,2,2023-11-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.006666666666666821,0.0066666666666659324
6832,1,2,2,2023-11-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-2.8630555555555555,-2.8630555555555555
6833,10,2,2,2023-11-09,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6834,18,2,2,2023-11-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9974999999999996,0.9975000000000005
6835,2,2,2,2023-11-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8547222222222226,0.8547222222222217
6836,20,2,2,2023-11-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6408333333333331,0.6408333333333331
6837,16,2,2,2023-11-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.535277777777778,0.5352777777777771
6838,1,2,2,2023-11-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.17500000000000016,-0.17499999999999982
6839,19,2,2,2023-11-10,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.6813888888888889,-0.6813888888888888
6840,3,2,2,2023-11-13,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6841,16,2,2,2023-11-13,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9569444444444439,0.9569444444444439
6842,18,2,2,2023-11-13,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6843,2,2,2,2023-11-13,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7386111111111111,0.738611111111112
6844,10,2,2,2023-11-13,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7316666666666665,0.7316666666666674
6845,20,2,2,2023-11-13,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.4705555555555554,0.4705555555555563
6846,19,2,2,2023-11-13,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.4277777777777778,0.42777777777777715
6847,16,2,2,2023-11-14,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6848,3,2,2,2023-11-14,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,1.8177777777777777,1.8177777777777777
6849,18,2,2,2023-11-14,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8975,0.8975000000000009
6850,20,2,2,2023-11-14,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6875,0.6875
6851,2,2,2,2023-11-14,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5727777777777776,0.5727777777777785
6852,10,2,2,2023-11-14,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.4361111111111109,0.4361111111111118
6853,19,2,2,2023-11-14,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.033611111111110814,-0.033611111111111036
6854,3,2,2,2023-11-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6855,1,2,2,2023-11-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.032222222222222596,-0.03222222222222193
6856,18,2,2,2023-11-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8288888888888897,0.8288888888888888
6857,2,2,2,2023-11-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8527777777777779,0.8527777777777779
6858,20,2,2,2023-11-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5841666666666665,0.5841666666666665
6859,10,2,2,2023-11-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6860,19,2,2,2023-11-15,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6861,16,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6862,1,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.13666666666666666,0.13666666666666671
6863,3,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6864,18,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6275000000000004,0.6274999999999995
6865,2,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.6236111111111109,0.6236111111111118
6866,20,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5847222222222221,0.5847222222222221
6867,10,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5597222222222218,0.5597222222222218
6868,19,2,2,2023-11-16,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.12583333333333357,0.12583333333333258
6869,16,2,2,2023-11-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9155555555555557,0.9155555555555548
6870,18,2,2,2023-11-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.7727777777777778,0.7727777777777778
6871,1,2,2,2023-11-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.0797222222222222,0.07972222222222136
6872,20,2,2,2023-11-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5044444444444443,0.5044444444444451
6873,2,2,2,2023-11-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.45444444444444443,0.45444444444444443
6874,19,2,2,2023-11-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.211944444444445,-0.2119444444444447
6875,10,2,2,2023-11-17,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-0.6961111111111107,-0.6961111111111107
6876,3,2,2,2023-11-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6877,10,2,2,2023-11-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.9313888888888888,0.9313888888888897
6878,16,2,2,2023-11-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8880555555555558,0.8880555555555549
6879,18,2,2,2023-11-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.8544444444444448,0.8544444444444448
6880,1,2,2,2023-11-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5569444444444442,0.5569444444444436
6881,20,2,2,2023-11-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,0.5233333333333334,0.5233333333333334
6882,19,2,2,2023-11-20,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
6883,16,2,2,2023-11-21,f,2025-10-24 10:21:46.031075,2025-10-24 10:21:46.031075,-8,-8
